data,valor,indicador,ano,mes,trimestre,nome_mes,media_movel_30d,variacao_pct,nivel_selic
2020-01-02,4.021300,cambio_dolar,2020,1,1,Jan/2020,4.021300,,
2020-01-03,4.052200,cambio_dolar,2020,1,1,Jan/2020,4.036750,0.768408,
2020-01-06,4.055400,cambio_dolar,2020,1,1,Jan/2020,4.042967,0.078969,
2020-01-07,4.084100,cambio_dolar,2020,1,1,Jan/2020,4.053250,0.707698,
2020-01-08,4.067200,cambio_dolar,2020,1,1,Jan/2020,4.056040,-0.413800,
2020-01-09,4.074400,cambio_dolar,2020,1,1,Jan/2020,4.059100,0.177026,
2020-01-10,4.074500,cambio_dolar,2020,1,1,Jan/2020,4.061300,0.002454,
2020-01-13,4.130900,cambio_dolar,2020,1,1,Jan/2020,4.070000,1.384219,
2020-01-14,4.144300,cambio_dolar,2020,1,1,Jan/2020,4.078256,0.324385,
2020-01-15,4.162200,cambio_dolar,2020,1,1,Jan/2020,4.086650,0.431919,
2020-01-16,4.172600,cambio_dolar,2020,1,1,Jan/2020,4.094464,0.249868,
2020-01-17,4.183700,cambio_dolar,2020,1,1,Jan/2020,4.101900,0.266021,
2020-01-20,4.182900,cambio_dolar,2020,1,1,Jan/2020,4.108131,-0.019122,
2020-01-21,4.201400,cambio_dolar,2020,1,1,Jan/2020,4.114793,0.442277,
2020-01-22,4.188900,cambio_dolar,2020,1,1,Jan/2020,4.119733,-0.297520,
2020-01-23,4.166200,cambio_dolar,2020,1,1,Jan/2020,4.122637,-0.541908,
2020-01-24,4.176900,cambio_dolar,2020,1,1,Jan/2020,4.125829,0.256829,
2020-01-27,4.219600,cambio_dolar,2020,1,1,Jan/2020,4.131039,1.022289,
2020-01-28,4.206400,cambio_dolar,2020,1,1,Jan/2020,4.135005,-0.312826,
2020-01-29,4.201300,cambio_dolar,2020,1,1,Jan/2020,4.138320,-0.121244,
2020-01-30,4.252300,cambio_dolar,2020,1,1,Jan/2020,4.143748,1.213910,
2020-01-31,4.269500,cambio_dolar,2020,1,1,Jan/2020,4.149464,0.404487,
2020-02-03,4.247500,cambio_dolar,2020,2,1,Feb/2020,4.153726,-0.515283,
2020-02-04,4.238100,cambio_dolar,2020,2,1,Feb/2020,4.157242,-0.221307,
2020-02-05,4.244900,cambio_dolar,2020,2,1,Feb/2020,4.160748,0.160449,
2020-02-06,4.247700,cambio_dolar,2020,2,1,Feb/2020,4.164092,0.065962,
2020-02-07,4.307600,cambio_dolar,2020,2,1,Feb/2020,4.169407,1.410175,
2020-02-10,4.319500,cambio_dolar,2020,2,1,Feb/2020,4.174768,0.276256,
2020-02-11,4.314800,cambio_dolar,2020,2,1,Feb/2020,4.179597,-0.108809,
2020-02-12,4.336600,cambio_dolar,2020,2,1,Feb/2020,4.184830,0.505238,
2020-02-13,4.338900,cambio_dolar,2020,2,1,Feb/2020,4.195417,0.053037,
2020-02-14,4.316300,cambio_dolar,2020,2,1,Feb/2020,4.204220,-0.520869,
2020-02-17,4.315700,cambio_dolar,2020,2,1,Feb/2020,4.212897,-0.013901,
2020-02-18,4.347100,cambio_dolar,2020,2,1,Feb/2020,4.221663,0.727576,
2020-02-19,4.372800,cambio_dolar,2020,2,1,Feb/2020,4.231850,0.591199,
2020-02-20,4.387300,cambio_dolar,2020,2,1,Feb/2020,4.242280,0.331595,
2020-02-21,4.392400,cambio_dolar,2020,2,1,Feb/2020,4.252877,0.116245,
2020-02-26,4.435900,cambio_dolar,2020,2,1,Feb/2020,4.263043,0.990347,
2020-02-27,4.476400,cambio_dolar,2020,2,1,Feb/2020,4.274113,0.913005,
2020-02-28,4.498700,cambio_dolar,2020,2,1,Feb/2020,4.285330,0.498168,
2020-03-02,4.494600,cambio_dolar,2020,3,1,Mar/2020,4.296063,-0.091137,
2020-03-03,4.488300,cambio_dolar,2020,3,1,Mar/2020,4.306217,-0.140168,
2020-03-04,4.525800,cambio_dolar,2020,3,1,Mar/2020,4.317647,0.835506,
2020-03-05,4.620700,cambio_dolar,2020,3,1,Mar/2020,4.331623,2.096867,
2020-03-06,4.645900,cambio_dolar,2020,3,1,Mar/2020,4.346857,0.545372,
2020-03-09,4.737900,cambio_dolar,2020,3,1,Mar/2020,4.365913,1.980241,
2020-03-10,4.669300,cambio_dolar,2020,3,1,Mar/2020,4.382327,-1.447899,
2020-03-11,4.673800,cambio_dolar,2020,3,1,Mar/2020,4.397467,0.096374,
2020-03-12,4.883300,cambio_dolar,2020,3,1,Mar/2020,4.420030,4.482434,
2020-03-13,4.736200,cambio_dolar,2020,3,1,Mar/2020,4.437860,-3.012307,
2020-03-16,4.947100,cambio_dolar,2020,3,1,Mar/2020,4.461020,4.452937,
2020-03-17,5.049600,cambio_dolar,2020,3,1,Mar/2020,4.487023,2.071921,
2020-03-18,5.110700,cambio_dolar,2020,3,1,Mar/2020,4.515797,1.209997,
2020-03-19,5.144400,cambio_dolar,2020,3,1,Mar/2020,4.546007,0.659401,
2020-03-20,5.024800,cambio_dolar,2020,3,1,Mar/2020,4.572003,-2.324858,
2020-03-23,5.080500,cambio_dolar,2020,3,1,Mar/2020,4.599763,1.108502,
2020-03-24,5.071300,cambio_dolar,2020,3,1,Mar/2020,4.625220,-0.181085,
2020-03-25,5.070600,cambio_dolar,2020,3,1,Mar/2020,4.650257,-0.013803,
2020-03-26,5.001000,cambio_dolar,2020,3,1,Mar/2020,4.673130,-1.372619,
2020-03-27,5.110900,cambio_dolar,2020,3,1,Mar/2020,4.698940,2.197560,
2020-03-30,5.159400,cambio_dolar,2020,3,1,Mar/2020,4.726290,0.948952,
2020-03-31,5.198700,cambio_dolar,2020,3,1,Mar/2020,4.755703,0.761716,
2020-04-01,5.240400,cambio_dolar,2020,4,2,Apr/2020,4.786527,0.802124,
2020-04-02,5.265100,cambio_dolar,2020,4,2,Apr/2020,4.817127,0.471338,
2020-04-03,5.299700,cambio_dolar,2020,4,2,Apr/2020,4.848023,0.657158,
2020-04-06,5.247100,cambio_dolar,2020,4,2,Apr/2020,4.876683,-0.992509,
2020-04-07,5.221700,cambio_dolar,2020,4,2,Apr/2020,4.904327,-0.484077,
2020-04-08,5.212300,cambio_dolar,2020,4,2,Apr/2020,4.930207,-0.180018,
2020-04-09,5.077900,cambio_dolar,2020,4,2,Apr/2020,4.950257,-2.578516,
2020-04-13,5.182400,cambio_dolar,2020,4,2,Apr/2020,4.973047,2.057937,
2020-04-14,5.185800,cambio_dolar,2020,4,2,Apr/2020,4.996087,0.065607,
2020-04-15,5.257900,cambio_dolar,2020,4,2,Apr/2020,5.021740,1.390335,
2020-04-16,5.237700,cambio_dolar,2020,4,2,Apr/2020,5.045470,-0.384184,
2020-04-17,5.257300,cambio_dolar,2020,4,2,Apr/2020,5.066690,0.374210,
2020-04-20,5.283700,cambio_dolar,2020,4,2,Apr/2020,5.087950,0.502159,
2020-04-22,5.384700,cambio_dolar,2020,4,2,Apr/2020,5.109510,1.911539,
2020-04-23,5.446700,cambio_dolar,2020,4,2,Apr/2020,5.135423,1.151410,
2020-04-24,5.651000,cambio_dolar,2020,4,2,Apr/2020,5.167997,3.750895,
2020-04-27,5.635800,cambio_dolar,2020,4,2,Apr/2020,5.193080,-0.268979,
2020-04-28,5.568300,cambio_dolar,2020,4,2,Apr/2020,5.220817,-1.197700,
2020-04-29,5.429100,cambio_dolar,2020,4,2,Apr/2020,5.236883,-2.499865,
2020-04-30,5.427000,cambio_dolar,2020,4,2,Apr/2020,5.249463,-0.038680,
2020-05-04,5.581600,cambio_dolar,2020,5,2,May/2020,5.265160,2.848719,
2020-05-05,5.535400,cambio_dolar,2020,5,2,May/2020,5.278193,-0.827720,
2020-05-06,5.667600,cambio_dolar,2020,5,2,May/2020,5.299620,2.388265,
2020-05-07,5.836500,cambio_dolar,2020,5,2,May/2020,5.324820,2.980097,
2020-05-08,5.765300,cambio_dolar,2020,5,2,May/2020,5.347953,-1.219909,
2020-05-11,5.795400,cambio_dolar,2020,5,2,May/2020,5.372113,0.522089,
2020-05-12,5.772300,cambio_dolar,2020,5,2,May/2020,5.397823,-0.398592,
2020-05-13,5.902200,cambio_dolar,2020,5,2,May/2020,5.424200,2.250403,
2020-05-14,5.937200,cambio_dolar,2020,5,2,May/2020,5.450127,0.592999,
2020-05-15,5.822900,cambio_dolar,2020,5,2,May/2020,5.470933,-1.925150,
2020-05-18,5.737500,cambio_dolar,2020,5,2,May/2020,5.487503,-1.466623,
2020-05-19,5.721600,cambio_dolar,2020,5,2,May/2020,5.502720,-0.277124,
2020-05-20,5.696800,cambio_dolar,2020,5,2,May/2020,5.515957,-0.433445,
2020-05-21,5.601900,cambio_dolar,2020,5,2,May/2020,5.527783,-1.665847,
2020-05-22,5.580800,cambio_dolar,2020,5,2,May/2020,5.539753,-0.376658,
2020-05-25,5.477200,cambio_dolar,2020,5,2,May/2020,5.548583,-1.856365,
2020-05-26,5.370700,cambio_dolar,2020,5,2,May/2020,5.558343,-1.944424,
2020-05-27,5.299200,cambio_dolar,2020,5,2,May/2020,5.562237,-1.331298,
2020-05-28,5.340500,cambio_dolar,2020,5,2,May/2020,5.567393,0.779363,
2020-05-29,5.426300,cambio_dolar,2020,5,2,May/2020,5.573007,1.606591,
2020-06-01,5.363900,cambio_dolar,2020,6,2,Jun/2020,5.577213,-1.149955,
2020-06-02,5.260100,cambio_dolar,2020,6,2,Jun/2020,5.577307,-1.935159,
2020-06-03,5.051600,cambio_dolar,2020,6,2,Jun/2020,5.569570,-3.963803,
2020-06-04,5.104100,cambio_dolar,2020,6,2,Jun/2020,5.560217,1.039275,
2020-06-05,4.977500,cambio_dolar,2020,6,2,Jun/2020,5.544577,-2.480359,
2020-06-08,4.933100,cambio_dolar,2020,6,2,Jun/2020,5.520647,-0.892014,
2020-06-09,4.905700,cambio_dolar,2020,6,2,Jun/2020,5.496310,-0.555432,
2020-06-10,4.889400,cambio_dolar,2020,6,2,Jun/2020,5.473680,-0.332267,
2020-06-12,5.037300,cambio_dolar,2020,6,2,Jun/2020,5.460620,3.024911,
2020-06-15,5.188300,cambio_dolar,2020,6,2,Jun/2020,5.452663,2.997638,
2020-06-16,5.128500,cambio_dolar,2020,6,2,Jun/2020,5.437560,-1.152593,
2020-06-17,5.249900,cambio_dolar,2020,6,2,Jun/2020,5.428043,2.367164,
2020-06-18,5.346800,cambio_dolar,2020,6,2,Jun/2020,5.417350,1.845749,
2020-06-19,5.346600,cambio_dolar,2020,6,2,Jun/2020,5.401020,-0.003741,
2020-06-22,5.222600,cambio_dolar,2020,6,2,Jun/2020,5.382930,-2.319231,
2020-06-23,5.170500,cambio_dolar,2020,6,2,Jun/2020,5.362100,-0.997587,
2020-06-24,5.243500,cambio_dolar,2020,6,2,Jun/2020,5.344473,1.411856,
2020-06-25,5.328700,cambio_dolar,2020,6,2,Jun/2020,5.325357,1.624869,
2020-06-26,5.462900,cambio_dolar,2020,6,2,Jun/2020,5.309547,2.518438,
2020-06-29,5.441600,cambio_dolar,2020,6,2,Jun/2020,5.296837,-0.389903,
2020-06-30,5.476000,cambio_dolar,2020,6,2,Jun/2020,5.288120,0.632167,
2020-07-01,5.365100,cambio_dolar,2020,7,3,Jul/2020,5.276237,-2.025201,
2020-07-02,5.302800,cambio_dolar,2020,7,3,Jul/2020,5.263103,-1.161209,
2020-07-03,5.337400,cambio_dolar,2020,7,3,Jul/2020,5.254287,0.652485,
2020-07-06,5.308500,cambio_dolar,2020,7,3,Jul/2020,5.245210,-0.541462,
2020-07-07,5.331800,cambio_dolar,2020,7,3,Jul/2020,5.240363,0.438919,
2020-07-08,5.348200,cambio_dolar,2020,7,3,Jul/2020,5.239613,0.307588,
2020-07-09,5.297800,cambio_dolar,2020,7,3,Jul/2020,5.239567,-0.942373,
2020-07-10,5.344000,cambio_dolar,2020,7,3,Jul/2020,5.239683,0.872060,
2020-07-13,5.348600,cambio_dolar,2020,7,3,Jul/2020,5.237093,0.086078,
2020-07-14,5.428800,cambio_dolar,2020,7,3,Jul/2020,5.239257,1.499458,
2020-07-15,5.349100,cambio_dolar,2020,7,3,Jul/2020,5.242223,-1.468096,
2020-07-16,5.356000,cambio_dolar,2020,7,3,Jul/2020,5.252370,0.128994,
2020-07-17,5.351000,cambio_dolar,2020,7,3,Jul/2020,5.260600,-0.093353,
2020-07-20,5.363500,cambio_dolar,2020,7,3,Jul/2020,5.273467,0.233601,
2020-07-21,5.228300,cambio_dolar,2020,7,3,Jul/2020,5.283307,-2.520742,
2020-07-22,5.111100,cambio_dolar,2020,7,3,Jul/2020,5.290153,-2.241646,
2020-07-23,5.164700,cambio_dolar,2020,7,3,Jul/2020,5.299330,1.048698,
2020-07-24,5.214600,cambio_dolar,2020,7,3,Jul/2020,5.305240,0.966174,
2020-07-27,5.188900,cambio_dolar,2020,7,3,Jul/2020,5.305260,-0.492847,
2020-07-28,5.177700,cambio_dolar,2020,7,3,Jul/2020,5.306900,-0.215845,
2020-07-29,5.139500,cambio_dolar,2020,7,3,Jul/2020,5.303220,-0.737779,
2020-07-30,5.183700,cambio_dolar,2020,7,3,Jul/2020,5.297783,0.860006,
2020-07-31,5.203300,cambio_dolar,2020,7,3,Jul/2020,5.293007,0.378108,
2020-08-03,5.307500,cambio_dolar,2020,8,3,Aug/2020,5.295837,2.002575,
2020-08-04,5.332900,cambio_dolar,2020,8,3,Aug/2020,5.301250,0.478568,
2020-08-05,5.276000,cambio_dolar,2020,8,3,Aug/2020,5.302333,-1.066962,
2020-08-06,5.343100,cambio_dolar,2020,8,3,Aug/2020,5.302813,1.271797,
2020-08-07,5.422700,cambio_dolar,2020,8,3,Aug/2020,5.301473,1.489772,
2020-08-10,5.393300,cambio_dolar,2020,8,3,Aug/2020,5.299863,-0.542165,
2020-08-11,5.428500,cambio_dolar,2020,8,3,Aug/2020,5.298280,0.652662,
2020-08-12,5.455100,cambio_dolar,2020,8,3,Aug/2020,5.301280,0.490006,
2020-08-13,5.380100,cambio_dolar,2020,8,3,Aug/2020,5.303857,-1.374860,
2020-08-14,5.385200,cambio_dolar,2020,8,3,Aug/2020,5.305450,0.094794,
2020-08-17,5.449700,cambio_dolar,2020,8,3,Aug/2020,5.310157,1.197727,
2020-08-18,5.465900,cambio_dolar,2020,8,3,Aug/2020,5.314627,0.297264,
2020-08-19,5.490600,cambio_dolar,2020,8,3,Aug/2020,5.319373,0.451893,
2020-08-20,5.651000,cambio_dolar,2020,8,3,Aug/2020,5.331147,2.921357,
2020-08-21,5.606400,cambio_dolar,2020,8,3,Aug/2020,5.339893,-0.789241,
2020-08-24,5.595400,cambio_dolar,2020,8,3,Aug/2020,5.348120,-0.196204,
2020-08-25,5.599700,cambio_dolar,2020,8,3,Aug/2020,5.353817,0.076849,
2020-08-26,5.568000,cambio_dolar,2020,8,3,Aug/2020,5.361113,-0.566102,
2020-08-27,5.595600,cambio_dolar,2020,8,3,Aug/2020,5.369100,0.495690,
2020-08-28,5.467900,cambio_dolar,2020,8,3,Aug/2020,5.372997,-2.282150,
2020-08-31,5.471300,cambio_dolar,2020,8,3,Aug/2020,5.376590,0.062181,
2020-09-01,5.373200,cambio_dolar,2020,9,3,Sep/2020,5.381420,-1.792993,
2020-09-02,5.374100,cambio_dolar,2020,9,3,Sep/2020,5.390187,0.016750,
2020-09-03,5.307900,cambio_dolar,2020,9,3,Sep/2020,5.394960,-1.231834,
2020-09-04,5.284800,cambio_dolar,2020,9,3,Sep/2020,5.397300,-0.435200,
2020-09-08,5.369800,cambio_dolar,2020,9,3,Sep/2020,5.403330,1.608386,
2020-09-09,5.302400,cambio_dolar,2020,9,3,Sep/2020,5.407487,-1.255168,
2020-09-10,5.293600,cambio_dolar,2020,9,3,Sep/2020,5.412623,-0.165963,
2020-09-11,5.285400,cambio_dolar,2020,9,3,Sep/2020,5.416013,-0.154904,
2020-09-14,5.298400,cambio_dolar,2020,9,3,Sep/2020,5.419183,0.245961,
2020-09-15,5.272800,cambio_dolar,2020,9,3,Sep/2020,5.418027,-0.483165,
2020-09-16,5.253200,cambio_dolar,2020,9,3,Sep/2020,5.415370,-0.371719,
2020-09-17,5.259300,cambio_dolar,2020,9,3,Sep/2020,5.414813,0.116120,
2020-09-18,5.288900,cambio_dolar,2020,9,3,Sep/2020,5.413007,0.562813,
2020-09-21,5.444000,cambio_dolar,2020,9,3,Sep/2020,5.413717,2.932557,
2020-09-22,5.432900,cambio_dolar,2020,9,3,Sep/2020,5.415037,-0.203894,
2020-09-23,5.531100,cambio_dolar,2020,9,3,Sep/2020,5.418457,1.807506,
2020-09-24,5.571400,cambio_dolar,2020,9,3,Sep/2020,5.422333,0.728607,
2020-09-25,5.566700,cambio_dolar,2020,9,3,Sep/2020,5.428553,-0.084359,
2020-09-28,5.585800,cambio_dolar,2020,9,3,Sep/2020,5.435240,0.343112,
2020-09-29,5.652800,cambio_dolar,2020,9,3,Sep/2020,5.442010,1.199470,
2020-09-30,5.640700,cambio_dolar,2020,9,3,Sep/2020,5.447837,-0.214053,
2020-10-01,5.644100,cambio_dolar,2020,10,4,Oct/2020,5.452953,0.060276,
2020-10-02,5.646400,cambio_dolar,2020,10,4,Oct/2020,5.452800,0.040751,
2020-10-05,5.629900,cambio_dolar,2020,10,4,Oct/2020,5.453583,-0.292222,
2020-10-06,5.520500,cambio_dolar,2020,10,4,Oct/2020,5.451087,-1.943196,
2020-10-07,5.601800,cambio_dolar,2020,10,4,Oct/2020,5.451157,1.472693,
2020-10-08,5.620000,cambio_dolar,2020,10,4,Oct/2020,5.452890,0.324896,
2020-10-09,5.539300,cambio_dolar,2020,10,4,Oct/2020,5.451013,-1.435943,
2020-10-13,5.585900,cambio_dolar,2020,10,4,Oct/2020,5.454947,0.841262,
2020-10-14,5.567500,cambio_dolar,2020,10,4,Oct/2020,5.458153,-0.329401,
2020-10-15,5.617200,cambio_dolar,2020,10,4,Oct/2020,5.466287,0.892681,
2020-10-16,5.622600,cambio_dolar,2020,10,4,Oct/2020,5.474570,0.096133,
2020-10-19,5.602300,cambio_dolar,2020,10,4,Oct/2020,5.484383,-0.361043,
2020-10-20,5.583000,cambio_dolar,2020,10,4,Oct/2020,5.494323,-0.344501,
2020-10-21,5.600600,cambio_dolar,2020,10,4,Oct/2020,5.502017,0.315243,
2020-10-22,5.582000,cambio_dolar,2020,10,4,Oct/2020,5.511337,-0.332107,
2020-10-23,5.612000,cambio_dolar,2020,10,4,Oct/2020,5.521950,0.537442,
2020-10-26,5.632800,cambio_dolar,2020,10,4,Oct/2020,5.533530,0.370634,
2020-10-27,5.649100,cambio_dolar,2020,10,4,Oct/2020,5.545220,0.289377,
2020-10-28,5.732500,cambio_dolar,2020,10,4,Oct/2020,5.560543,1.476341,
2020-10-29,5.780300,cambio_dolar,2020,10,4,Oct/2020,5.578113,0.833842,
2020-10-30,5.771800,cambio_dolar,2020,10,4,Oct/2020,5.595197,-0.147051,
2020-11-03,5.689500,cambio_dolar,2020,11,4,Nov/2020,5.608550,-1.425898,
2020-11-04,5.693200,cambio_dolar,2020,11,4,Nov/2020,5.616857,0.065032,
2020-11-05,5.562400,cambio_dolar,2020,11,4,Nov/2020,5.621173,-2.297478,
2020-11-06,5.531300,cambio_dolar,2020,11,4,Nov/2020,5.621180,-0.559111,
2020-11-09,5.282100,cambio_dolar,2020,11,4,Nov/2020,5.611537,-4.505270,
2020-11-10,5.369600,cambio_dolar,2020,11,4,Nov/2020,5.604967,1.656538,
2020-11-11,5.402000,cambio_dolar,2020,11,4,Nov/2020,5.598840,0.603397,
2020-11-12,5.409400,cambio_dolar,2020,11,4,Nov/2020,5.590727,0.136986,
2020-11-13,5.485400,cambio_dolar,2020,11,4,Nov/2020,5.585550,1.404962,
2020-11-16,5.419800,cambio_dolar,2020,11,4,Nov/2020,5.578073,-1.195902,
2020-11-17,5.396800,cambio_dolar,2020,11,4,Nov/2020,5.569753,-0.424370,
2020-11-18,5.293200,cambio_dolar,2020,11,4,Nov/2020,5.558530,-1.919656,
2020-11-19,5.333000,cambio_dolar,2020,11,4,Nov/2020,5.552280,0.751908,
2020-11-20,5.350500,cambio_dolar,2020,11,4,Nov/2020,5.543903,0.328146,
2020-11-23,5.382800,cambio_dolar,2020,11,4,Nov/2020,5.535997,0.603682,
2020-11-24,5.403700,cambio_dolar,2020,11,4,Nov/2020,5.531477,0.388274,
2020-11-25,5.350800,cambio_dolar,2020,11,4,Nov/2020,5.523640,-0.978959,
2020-11-26,5.320100,cambio_dolar,2020,11,4,Nov/2020,5.515393,-0.573746,
2020-11-27,5.349400,cambio_dolar,2020,11,4,Nov/2020,5.506467,0.550742,
2020-11-30,5.331700,cambio_dolar,2020,11,4,Nov/2020,5.496770,-0.330878,
2020-12-01,5.278900,cambio_dolar,2020,12,4,Dec/2020,5.485990,-0.990303,
2020-12-02,5.226700,cambio_dolar,2020,12,4,Dec/2020,5.474113,-0.988842,
2020-12-03,5.162500,cambio_dolar,2020,12,4,Dec/2020,5.459510,-1.228308,
2020-12-04,5.170600,cambio_dolar,2020,12,4,Dec/2020,5.445797,0.156901,
2020-12-07,5.101800,cambio_dolar,2020,12,4,Dec/2020,5.428790,-1.330600,
2020-12-08,5.092000,cambio_dolar,2020,12,4,Dec/2020,5.410763,-0.192089,
2020-12-09,5.110900,cambio_dolar,2020,12,4,Dec/2020,5.392823,0.371170,
2020-12-10,5.085200,cambio_dolar,2020,12,4,Dec/2020,5.371247,-0.502847,
2020-12-11,5.069100,cambio_dolar,2020,12,4,Dec/2020,5.347540,-0.316605,
2020-12-14,5.057800,cambio_dolar,2020,12,4,Dec/2020,5.323740,-0.222919,
2020-12-15,5.096800,cambio_dolar,2020,12,4,Dec/2020,5.303983,0.771086,
2020-12-16,5.105700,cambio_dolar,2020,12,4,Dec/2020,5.284400,0.174619,
2020-12-17,5.061200,cambio_dolar,2020,12,4,Dec/2020,5.267693,-0.871575,
2020-12-18,5.098600,cambio_dolar,2020,12,4,Dec/2020,5.253270,0.738955,
2020-12-21,5.157200,cambio_dolar,2020,12,4,Dec/2020,5.249107,1.149335,
2020-12-22,5.147300,cambio_dolar,2020,12,4,Dec/2020,5.241697,-0.191965,
2020-12-23,5.174000,cambio_dolar,2020,12,4,Dec/2020,5.234097,0.518719,
2020-12-24,5.180000,cambio_dolar,2020,12,4,Dec/2020,5.226450,0.115964,
2020-12-28,5.239000,cambio_dolar,2020,12,4,Dec/2020,5.218237,1.138996,
2020-12-29,5.194200,cambio_dolar,2020,12,4,Dec/2020,5.210717,-0.855125,
2020-12-30,5.196700,cambio_dolar,2020,12,4,Dec/2020,5.204047,0.048131,
2020-12-31,5.196700,cambio_dolar,2020,12,4,Dec/2020,5.200830,0.000000,
2021-01-04,5.162600,cambio_dolar,2021,1,1,Jan/2021,5.195150,-0.656186,
2021-01-05,5.326900,cambio_dolar,2021,1,1,Jan/2021,5.194363,3.182505,
2021-01-06,5.318200,cambio_dolar,2021,1,1,Jan/2021,5.192210,-0.163322,
2021-01-07,5.343300,cambio_dolar,2021,1,1,Jan/2021,5.190197,0.471964,
2021-01-08,5.368300,cambio_dolar,2021,1,1,Jan/2021,5.190780,0.467876,
2021-01-11,5.496600,cambio_dolar,2021,1,1,Jan/2021,5.196663,2.389956,
2021-01-12,5.463700,cambio_dolar,2021,1,1,Jan/2021,5.200473,-0.598552,
2021-01-13,5.307000,cambio_dolar,2021,1,1,Jan/2021,5.199650,-2.868020,
2021-01-14,5.261700,cambio_dolar,2021,1,1,Jan/2021,5.199077,-0.853590,
2021-01-15,5.271400,cambio_dolar,2021,1,1,Jan/2021,5.200567,0.184351,
2021-01-18,5.278800,cambio_dolar,2021,1,1,Jan/2021,5.204443,0.140380,
2021-01-19,5.294500,cambio_dolar,2021,1,1,Jan/2021,5.208573,0.297416,
2021-01-20,5.303300,cambio_dolar,2021,1,1,Jan/2021,5.215290,0.166210,
2021-01-21,5.316600,cambio_dolar,2021,1,1,Jan/2021,5.222777,0.250787,
2021-01-22,5.430100,cambio_dolar,2021,1,1,Jan/2021,5.233417,2.134823,
2021-01-25,5.508900,cambio_dolar,2021,1,1,Jan/2021,5.247540,1.451170,
2021-01-26,5.386500,cambio_dolar,2021,1,1,Jan/2021,5.258120,-2.221859,
2021-01-27,5.382400,cambio_dolar,2021,1,1,Jan/2021,5.268940,-0.076116,
2021-01-28,5.428200,cambio_dolar,2021,1,1,Jan/2021,5.279987,0.850922,
2021-01-29,5.475900,cambio_dolar,2021,1,1,Jan/2021,5.292327,0.878744,
2021-02-01,5.460800,cambio_dolar,2021,2,1,Feb/2021,5.305647,-0.275754,
2021-02-02,5.387500,cambio_dolar,2021,2,1,Feb/2021,5.315277,-1.342294,
2021-02-03,5.342300,cambio_dolar,2021,2,1,Feb/2021,5.321447,-0.838979,
2021-02-04,5.391000,cambio_dolar,2021,2,1,Feb/2021,5.329570,0.911592,
2021-02-05,5.388400,cambio_dolar,2021,2,1,Feb/2021,5.336717,-0.048229,
2021-02-08,5.367000,cambio_dolar,2021,2,1,Feb/2021,5.342950,-0.397149,
2021-02-09,5.421600,cambio_dolar,2021,2,1,Feb/2021,5.349037,1.017328,
2021-02-10,5.402400,cambio_dolar,2021,2,1,Feb/2021,5.355977,-0.354139,
2021-02-11,5.362600,cambio_dolar,2021,2,1,Feb/2021,5.361507,-0.736710,
2021-02-12,5.381500,cambio_dolar,2021,2,1,Feb/2021,5.367667,0.352441,
2021-02-17,5.413800,cambio_dolar,2021,2,1,Feb/2021,5.376040,0.600204,
2021-02-18,5.423800,cambio_dolar,2021,2,1,Feb/2021,5.379270,0.184713,
2021-02-19,5.392400,cambio_dolar,2021,2,1,Feb/2021,5.381743,-0.578930,
2021-02-22,5.504400,cambio_dolar,2021,2,1,Feb/2021,5.387113,2.076997,
2021-02-23,5.449000,cambio_dolar,2021,2,1,Feb/2021,5.389803,-1.006468,
2021-02-24,5.418200,cambio_dolar,2021,2,1,Feb/2021,5.387190,-0.565241,
2021-02-25,5.460000,cambio_dolar,2021,2,1,Feb/2021,5.387067,0.771474,
2021-02-26,5.530200,cambio_dolar,2021,2,1,Feb/2021,5.394507,1.285714,
2021-03-01,5.583200,cambio_dolar,2021,3,1,Mar/2021,5.405223,0.958374,
2021-03-02,5.684400,cambio_dolar,2021,3,1,Mar/2021,5.418990,1.812581,
2021-03-03,5.734200,cambio_dolar,2021,3,1,Mar/2021,5.434170,0.876082,
2021-03-04,5.600800,cambio_dolar,2021,3,1,Mar/2021,5.444380,-2.326393,
2021-03-05,5.687000,cambio_dolar,2021,3,1,Mar/2021,5.457170,1.539066,
2021-03-08,5.734300,cambio_dolar,2021,3,1,Mar/2021,5.471093,0.831721,
2021-03-09,5.839700,cambio_dolar,2021,3,1,Mar/2021,5.484747,1.838062,
2021-03-10,5.744900,cambio_dolar,2021,3,1,Mar/2021,5.492613,-1.623371,
2021-03-11,5.589000,cambio_dolar,2021,3,1,Mar/2021,5.499363,-2.713711,
2021-03-12,5.564000,cambio_dolar,2021,3,1,Mar/2021,5.505417,-0.447307,
2021-03-15,5.629600,cambio_dolar,2021,3,1,Mar/2021,5.512130,1.179008,
2021-03-16,5.585100,cambio_dolar,2021,3,1,Mar/2021,5.515770,-0.790465,
2021-03-17,5.657900,cambio_dolar,2021,3,1,Mar/2021,5.522340,1.303468,
2021-03-18,5.547400,cambio_dolar,2021,3,1,Mar/2021,5.527670,-1.953021,
2021-03-19,5.508200,cambio_dolar,2021,3,1,Mar/2021,5.533200,-0.706637,
2021-03-22,5.526900,cambio_dolar,2021,3,1,Mar/2021,5.537730,0.339494,
2021-03-23,5.495100,cambio_dolar,2021,3,1,Mar/2021,5.541287,-0.575368,
2021-03-24,5.533000,cambio_dolar,2021,3,1,Mar/2021,5.546820,0.689705,
2021-03-25,5.658500,cambio_dolar,2021,3,1,Mar/2021,5.554717,2.268209,
